producto_id,nombre_producto,categoria,fecha_caducidad,stock_actual,precio_unitario,sales_ultimos_7d,ventas_promedio_diaria,dias_hasta_caducidad,proveedor,en_promocion,precio_promocion,fecha_ultima_venta,temperatura_almacen,humedad_almacen,categoria_riesgo
PRD013,Pan Fino 300g,panaderia,2024-08-17,118,3.83,63,8.57,17,Panadería delicias,False,,2024-07-31,21.67,54.88,bajo
PRD014,Jamon Serrano 100g,carnes,2024-08-05,27,6.17,5,0.67,5,Embargos Serranos,False,,2024-07-31,0.0,67.99,alto
PRD015,Refresco Cola 2L,bebidas,2024-09-02,226,1.65,105,14.3,33,Bevera Inc.,True,1.34,2024-07-31,7.99,64.97,bajo
PRD016,Naranja Navel 1kg,frutas,2024-08-24,148,1.33,35,5.1,25,CitrusCo,False,,2024-07-30,4.22,76.68,medio
PRD017,Baguette Francés 250g,panaderia,2024-08-16,82,2.64,50,8.48,16,Panadería Central,False,,2024-07-31,21.77,59.76,bajo
PRD018,Cerveza Radler 330ml,bebidas,2024-08-25,72,3.36,20,3.11,27,BrewMasters,False,,2024-07-29,4.09,59.03,medio
PRD019,Plátanos Madurados 1kg,frutas,2024-08-23,108,1.46,44,6.22,23,Tropical Fruits,False,,2024-07-31,4.34,91.41,medio
PRD001,Manzanas Fuji,frutas,2024-08-31,128,2.7,72,10.78,34,Frutas del Valle,True,1.99,2024-07-28,4.26,73.4,medio
PRD002,Leche Entera 1L,lacteos,2024-08-20,78,1.32,58,7.26,21,Lácteos La Colina,False,,2024-07-30,4.3,82.14,alto
PRD003,Jamon Cocido 200g,carnes,2024-08-07,55,3.54,32,4.29,13,Carnes Selectas,False,,2024-07-25,2.07,58.65,alto
PRD004,Pan Integral 500g,panaderia,2024-08-12,138,1.01,95,13.45,12,Panaderia La Espiga,True,0.97,2024-07-31,20.59,52.71,bajo
PRD005,Refresco Cola 330ml,bebidas,2024-09-15,200,0.73,163,19.31,48,Bebidas del Mundo,False,,2024-07-29,10.06,63.47,bajo
PRD006,Queso Gouda 250g,lacteos,2024-08-19,41,4.17,21,2.84,23,Quesos y Más,False,,2024-07-27,5.2,84.15,medio
PRD007,Fresas 250g,frutas,2024-08-05,85,3.13,80,11.22,5,Fresas Naturales,True,2.27,2024-07-31,3.85,80.52,medio
PRD008,Carne de Res 1kg,carnes,2024-08-10,47,11.3,27,3.75,11,Carnes Premium,False,,2024-07-30,0.92,64.04,alto
PRD009,Yogurt Natural 125g,lacteos,2024-08-18,125,0.91,62,9.07,21,Lácteos Naturales,False,,2024-07-28,4.06,77.54,alto
PRD010,Agua Mineral 500ml,bebidas,2024-09-25,318,0.42,193,27.69,56,Agua Pura,False,,2024-07-31,8.21,67.29,bajo
PRD011,Pan Blanco 1kg,panaderia,2024-08-14,180,1.25,100,15.46,15,Panadería La Cosecha,False,,2024-07-30,23.85,54.6,bajo
PRD012,Zumo Naranja 1L,bebidas,2024-08-22,238,1.55,136,20.78,24,Zumos & Frutas,False,,2024-07-29,8.54,74.56,bajo
PRD013,Galletas Integrales 200g,panaderia,2024-08-17,71,2.06,41,5.36,20,Galletas y Más,False,,2024-07-28,21.61,57.95,bajo
PRD014,Manzanas Gala,frutas,2024-08-25,111,2.55,66,8.82,26,Frutas del Valle,False,,2024-07-30,3.75,71.66,medio
PRD015,Agua Mineral 1L,bebidas,2024-09-10,273,1.46,174,26.16,43,Agua Pura,False,,2024-07-29,7.54,59.92,bajo
PRD016,Fresas 250g,frutas,2024-08-04,78,3.08,68,9.87,4,Fresas Naturales,True,2.49,2024-07-31,3.93,84.64,medio
PRD017,Carne de Pollo 1kg,carnes,2024-08-09,40,7.25,20,3.15,10,Aves del Sur,False,,2024-07-30,1.06,63.55,alto
PRD018,Yogurt de Frambuesa 125g,lacteos,2024-08-16,132,1.03,57,8.97,20,Lácteos del Sur,False,,2024-07-27,3.86,77.88,alto
PRD019,Refresco Naranja 330ml,bebidas,2024-09-10,171,0.81,152,20.29,42,Bebidas del Mundo,False,,2024-07-30,7.96,70.68,bajo
PRD020,Pan de Viena 500g,panaderia,2024-08-13,165,1.32,78,12.45,14,Panadería La Cosecha,False,,2024-07-30,23.72,53.84,bajo
PRD001,Manzanas Golden,frutas,2024-08-31,119,1.15,82,11.63,32,AgroFruits Ltd.,False,,2024-07-30,3.93,66.74,medio
PRD002,Leche Entera 1L,lacteos,2024-08-15,183,0.97,135,22.97,15,DairyBest Co.,True,0.81,2024-07-31,4.38,78.17,bajo
PRD003,Bananas Ripen,frutas,2024-08-08,74,0.45,102,12.9,8,Tropical Fruits Inc.,False,,2024-07-31,13.81,80.74,alto
PRD004,Carne de Res Picada,carnes,2024-08-10,54,7.55,32,4.48,13,Meat Suppliers Co.,False,,2024-07-28,1.09,57.49,alto
PRD005,Pan Baguette,panaderia,2024-08-02,178,0.88,163,25.52,4,Bakery Fresh,False,,2024-07-29,11.15,73.73,medio
PRD006,Jugo de Naranja 1L,bebidas,2024-08-25,163,2.4,108,14.95,26,OrangeJuice Co.,True,1.96,2024-07-30,3.6,78.2,bajo
PRD007,Yogurt Griego 500g,lacteos,2024-08-12,204,2.11,122,20.24,12,DairyBest Co.,False,,2024-07-31,3.81,58.8,bajo
PRD008,Filetes de Pollo,carnes,2024-08-09,68,5.84,44,6.15,11,Poultry Supplies Ltd.,False,,2024-07-29,2.0,60.69,alto
PRD009,Refresco Cola 2L,bebidas,2024-08-20,82,1.59,74,10.33,21,Fizzy Drinks Inc.,True,1.32,2024-07-30,4.32,83.41,bajo
PRD010,Queso Cheddar 200g,lacteos,2024-08-18,155,2.75,94,12.53,18,Cheese Co.,False,,2024-07-31,3.83,63.09,bajo
PRD011,Zanahorias,verduras,2024-08-07,119,0.44,120,17.91,8,Veggie Supply Ltd.,False,,2024-07-30,8.04,79.59,alto
PRD012,Pan de Dulce,panaderia,2024-08-02,159,1.01,177,24.28,4,Dulce Pan Bakery,False,,2024-07-29,10.84,68.73,medio
PRD013,Agua Mineral 1.5L,bebidas,2024-08-23,126,1.3,89,12.24,23,PureWater Co.,False,,2024-07-31,4.31,88.13,bajo
PRD014,Chocolate Bar,panaderia,2024-08-25,87,2.14,73,9.64,26,Sweet Treats Ltd.,True,1.59,2024-07-30,21.39,59.04,medio
PRD015,Espinaca Fresca,verduras,2024-08-05,118,0.58,79,12.1,7,Veggie Supply Ltd.,False,,2024-07-29,8.4,92.63,alto
PRD016,Cerveza Lager 330ml,bebidas,2024-09-02,130,1.83,92,13.73,33,Brews Co.,False,,2024-07-31,3.94,71.95,bajo
PRD017,Mantequilla 250g,lacteos,2024-08-17,129,2.32,78,12.87,17,DairyBest Co.,False,,2024-07-31,3.98,74.15,bajo
PRD018,Jamon Serrano 100g,carnes,2024-08-16,64,3.78,37,6.18,18,Spanish Meats Ltd.,False,,2024-07-29,1.85,55.11,alto
PRD019,Refresco Cola 500ml,bebidas,2024-08-21,92,0.92,76,10.42,21,Fizzy Drinks Inc.,False,,2024-07-31,3.66,75.06,bajo
PRD001,Manzanas Fuji,frutas,2024-08-18,129,2.26,37,4.84,20,Frutas del Valle,False,,2024-07-29,3.92,81.62,bajo
PRD002,Leche Entera 1L,lacteos,2024-08-22,82,1.19,53,6.98,23,Lácteos La Lechería,True,1.08,2024-07-30,2.13,72.68,bajo
PRD003,Broccoli Fresco,verduras,2024-08-08,63,1.65,21,3.02,10,Verduras Orgánicas,False,,2024-07-29,3.74,80.34,medio
PRD004,Carne de Pollo Piezas,carnes,2024-08-10,36,5.65,15,2.08,10,Carnes Del Norte,False,,2024-07-31,0.0,87.24,alto
PRD005,Pan Integral 500g,panaderia,2024-08-05,97,1.84,63,8.6,8,Panaderia La Colmena,True,1.96,2024-07-28,20.97,52.79,bajo
PRD006,Jugo de Naranja 1L,bebidas,2024-08-20,154,3.1,71,9.11,21,Jugos del Sol,False,,2024-07-30,3.9,69.04,bajo
PRD007,Yogur Natural 125g,lacteos,2024-08-19,92,0.73,36,5.79,21,Lácteos La Lechería,False,,2024-07-29,2.09,87.38,bajo
PRD008,Filete de Res 1kg,carnes,2024-08-12,27,10.94,10,1.4,12,Carnes Frescas SA,False,,2024-07-31,0.0,70.02,alto
PRD009,Agua Mineral 500ml,bebidas,2024-08-25,216,0.48,108,15.04,25,Aguas del Mundo,False,,2024-07-31,8.04,55.74,bajo
PRD010,Queso Gouda 200g,lacteos,2024-08-21,50,3.5,24,3.89,22,Quesos Finos,False,,2024-07-30,3.77,68.17,bajo
PRD011,Pan de Molde 700g,panaderia,2024-08-04,114,2.74,53,8.57,5,Panaderia La Buena Miga,False,,2024-07-30,23.14,58.2,bajo
PRD012,Refresco Cola 2L,bebidas,2024-08-17,164,1.6,96,13.72,19,Bebidas Refrescantes,True,1.25,2024-07-29,8.28,65.53,bajo
PRD013,Jamon Cocido 300g,carnes,2024-08-11,69,4.33,30,4.3,13,Carnes Premium,False,,2024-07-29,0.0,69.57,alto
PRD014,Zumo de Piña 1L,bebidas,2024-08-23,121,3.16,61,8.85,23,Jugos Tropicales,False,,2024-07-31,4.19,73.73,bajo
PRD015,Yogur de Frutas 150g,lacteos,2024-08-16,77,0.99,30,4.21,18,Lácteos La Lechería,False,,2024-07-29,2.19,82.6,bajo
PRD016,Chocolate Negro 100g,panaderia,2024-08-20,41,2.99,21,2.92,21,Dulces Artesanales,False,,2024-07-30,22.93,55.76,bajo
PRD017,Bebida Energizante 250ml,bebidas,2024-08-25,89,2.46,46,6.55,25,Energéticos Plus,True,2.15,2024-07-31,8.33,69.17,medio
PRD018,Queso Brie 150g,lacteos,2024-08-29,34,4.71,18,2.35,30,Quesos Finos,False,,2024-07-30,4.3,66.97,bajo
PRD019,Tierra de Pan 1kg,panaderia,2024-08-07,73,3.15,34,5.3,8,Panadería La Esquina,False,,2024-07-30,22.87,51.98,bajo
PRD020,Coca-Cola 330ml,bebidas,2024-08-16,164,1.27,72,11.44,17,Bebidas Refrescantes,False,,2024-07-30,7.27,59.88,bajo
PRD001,Manzana Roja,frutas,2024-08-20,161,1.28,83,12.49,21,Frutícola El Valle,False,,2024-07-30,4.03,66.09,bajo
PRD002,Leche Entera 1L,lacteos,2024-08-15,210,1.0,121,17.61,15,Lácteos del Norte,True,1.05,2024-07-31,4.01,76.26,bajo
PRD003,Bananas Organic,frutas,2024-08-10,73,0.98,60,8.56,12,Agrofrut,False,,2024-07-29,12.12,78.57,medio
PRD004,Tomates Perita,verduras,2024-08-22,51,0.5,19,3.03,22,Verduras del Valle,False,,2024-07-31,9.37,93.13,medio
PRD005,Queso Manchego 200g,lacteos,2024-08-18,55,3.23,37,5.12,19,Lácteos Manchegos,True,2.98,2024-07-30,3.73,65.54,bajo
PRD006,Carne de Res Cortada,carnes,2024-08-12,38,8.72,13,2.16,12,Carnes Premium,False,,2024-07-31,0.0,79.0,alto
PRD007,Pan Blanco,panaderia,2024-08-04,123,0.73,82,13.11,4,Panadería Central,False,,2024-07-31,16.13,82.0,bajo
PRD008,Agua Mineral 500ml,bebidas,2024-09-01,278,0.65,174,25.9,35,Agua Clara,False,,2024-07-28,8.79,47.5,bajo
PRD009,Refresco Cola 330ml,bebidas,2024-08-25,264,1.29,141,20.04,27,Refrescos S.A.,True,1.02,2024-07-29,3.66,70.61,bajo
PRD010,Hígado de Pollo 1kg,carnes,2024-08-09,31,7.52,9,1.47,10,Carnes del Norte,False,,2024-07-30,1.96,59.04,alto
PRD011,Yogur Natural 125g,lacteos,2024-08-17,165,0.83,95,14.62,17,Yogur del Valle,False,,2024-07-31,3.92,65.7,bajo
PRD012,Cerveza Lager 355ml,bebidas,2024-09-05,230,1.99,164,23.53,40,Cervezas Artesanales,False,,2024-07-27,7.33,55.1,bajo
PRD013,Palta Hass,verduras,2024-08-14,69,1.61,55,8.06,15,Verduras del Valle,True,1.25,2024-07-30,11.0,85.84,medio
PRD014,Jugo de Naranja 1L,bebidas,2024-08-28,185,1.45,98,13.11,31,Frutas y Jugos,False,,2024-07-28,5.29,58.89,bajo
PRD015,Cereza,frutas,2024-08-18,36,2.75,25,3.28,20,Frutas del Norte,False,,2024-07-29,-1.06,74.3,alto
PRD016,Jamon Cocido 150g,lacteos,2024-08-13,71,2.72,37,6.25,13,Lácteos del Sur,False,,2024-07-31,4.18,56.64,bajo
PRD017,Bebida Energética 250ml,bebidas,2024-09-02,97,2.38,40,6.48,34,Energizantes S.A.,False,,2024-07-30,5.97,46.61,bajo
PRD018,Naranja Navel,frutas,2024-08-23,96,1.43,68,10.22,25,Frutas del Valle,False,,2024-07-29,8.34,58.48,bajo
PRD019,Queso Gouda 150g,lacteos,2024-08-19,60,3.71,28,4.23,20,Quesos Finos,False,,2024-07-30,3.6,50.62,bajo
PRD001,Manzana Fuji,frutas,2024-08-31,118,1.18,72,10.27,32,FruitCo,False,,2024-07-30,4.31,76.91,bajo
PRD002,Leche Entera,lacteos,2024-08-15,87,0.98,45,6.87,15,DairyBest,True,0.79,2024-07-31,4.05,82.79,medio
PRD003,Banana Organic,frutas,2024-08-25,207,0.52,155,22.98,27,TropicalFarms,False,,2024-07-29,10.89,73.74,bajo
PRD004,Pollo Fresco,carnes,2024-08-07,52,5.41,28,4.29,7,MeatSuppliers,True,5.47,2024-07-31,0.0,63.09,alto
PRD005,Yogurt Natural,lacteos,2024-08-12,102,1.1,71,10.79,13,DairyBest,False,,2024-07-30,3.96,92.06,medio
PRD006,Pan Integral,panaderia,2024-08-04,75,2.05,55,7.94,6,BakeryDelights,False,,2024-07-29,21.11,76.72,bajo
PRD007,Jugo de Naranja,bebidas,2024-08-20,143,3.22,86,13.03,21,CitrusCo,False,,2024-07-30,7.43,80.25,bajo
PRD008,Queso Cheddar,lacteos,2024-08-10,64,4.43,24,3.42,11,CheeseMakers,True,3.78,2024-07-30,3.99,77.54,medio
PRD009,Cerveza Artesanal,bebidas,2024-09-05,164,2.71,107,13.68,37,BrewMasters,False,,2024-07-30,10.51,76.52,bajo
PRD010,Baguette Francesa,panaderia,2024-08-03,82,1.57,72,10.38,3,BakeryDelights,False,,2024-07-31,21.91,61.43,bajo
PRD011,Jamon Serrano,carnes,2024-08-09,38,7.59,21,3.17,9,MeatSuppliers,True,6.39,2024-07-31,2.06,58.07,alto
PRD012,Agua Mineral 1.5L,bebidas,2024-08-24,264,0.82,189,25.21,25,AquaPure,False,,2024-07-30,5.34,93.21,bajo
PRD013,Refresco Cola,bebidas,2024-09-10,270,0.97,213,32.28,41,FizzyDrinks,False,,2024-07-31,4.28,74.93,bajo
PRD014,Mantequilla Sin Sal,lacteos,2024-08-25,64,2.4,38,4.81,27,DairyBest,False,,2024-07-29,4.4,89.84,medio
PRD015,Tocino Ahumado,carnes,2024-08-08,55,6.83,9,1.27,9,MeatSuppliers,True,6.76,2024-07-30,1.97,48.47,alto
PRD016,Zumo de Piña,bebidas,2024-09-02,131,2.72,86,11.13,35,TropicalFarms,False,,2024-07-29,7.27,76.62,bajo
PRD017,Helado de Vainilla,panaderia,2024-08-16,98,3.92,36,6.19,17,SweetTreats,False,,2024-07-30,-19.57,67.39,alto
PRD018,Croissants,panaderia,2024-08-03,109,2.37,61,8.32,3,BakeMasters,False,,2024-07-31,21.39,61.82,bajo
PRD019,Vino Tinto,bebidas,2024-12-01,37,11.57,15,1.93,125,WineCellars,True,9.22,2024-07-29,15.75,66.35,medio
PRD001,Manzanas Golden,frutas,2024-08-31,144,1.21,85,10.42,32,Frutas del Valle,False,,2024-07-30,4.05,69.64,bajo
PRD002,Leche Entera 1L,lacteos,2024-09-05,208,0.91,145,19.37,36,Lacteos La Vaquita,True,0.85,2024-07-31,3.8,62.38,bajo
PRD003,Tomates Perita,verduras,2024-08-25,86,0.72,47,6.48,27,Verduras del Sol,False,,2024-07-29,9.02,72.34,medio
PRD004,Filete de Pollo,carnes,2024-08-10,108,5.47,70,9.84,11,Carnes del Norte,True,5.13,2024-07-30,0.0,78.06,alto
PRD005,Pan Baguette,panaderia,2024-08-02,246,0.47,184,28.81,2,Panadería La Esquina,False,,2024-07-31,18.79,60.82,medio
PRD006,Jugo de Naranja 1L,bebidas,2024-09-10,184,1.9,81,12.29,44,Bebidas Frescas,True,1.74,2024-07-28,4.13,59.15,bajo
PRD007,Yogur Natural 150g,lacteos,2024-09-15,235,0.56,130,17.17,47,Yogurt Plus,False,,2024-07-30,4.07,54.42,bajo
PRD008,Hamburguesa de Carne,carnes,2024-08-18,92,3.39,70,8.74,18,Carnes Premium,False,,2024-07-31,0.0,79.27,alto
PRD009,Jamon Serrano 100g,carnes,2024-08-22,52,4.74,30,4.58,26,Jamones y Embutidos,True,3.76,2024-07-27,2.02,60.66,alto
PRD010,Cerveza Artesanal 355ml,bebidas,2024-09-25,158,2.4,104,14.63,56,Cervezas del Mundo,False,,2024-07-31,7.23,49.8,medio
PRD011,Zanahorias orgánicas,verduras,2024-08-27,55,0.68,40,5.93,29,Verduras del Valle,False,,2024-07-29,9.88,88.93,medio
PRD012,Queso Gouda 200g,lacteos,2024-09-12,128,2.25,85,12.64,44,Quesos Finos,False,,2024-07-30,3.76,47.23,bajo
PRD013,Bebida Gaseosa Cola 2L,bebidas,2024-09-18,154,1.64,90,12.87,49,Refrescos y Bebidas,True,1.22,2024-07-31,8.68,65.09,bajo
PRD014,Cereza Orgánica 250g,frutas,2024-08-20,42,3.01,26,3.26,22,Frutas del Valle,False,,2024-07-29,1.8,82.29,alto
PRD015,Galletas Integrales 150g,panaderia,2024-09-05,320,1.21,173,23.84,36,Panadería La Esquina,False,,2024-07-31,20.09,60.4,medio
PRD016,Agua Mineral 1.5L,bebidas,2024-09-12,212,0.82,108,15.37,44,Agua Pura,False,,2024-07-30,3.73,59.04,bajo
PRD017,Naranja Mandarina 1kg,frutas,2024-09-08,67,1.55,40,5.94,41,Frutas del Valle,False,,2024-07-29,9.7,81.65,medio
PRD018,Mantequilla 200g,lacteos,2024-09-15,146,2.15,96,14.37,46,Lácteos del Sur,False,,2024-07-31,3.7,46.88,bajo
PRD019,Soda Limón 1.5L,bebidas,2024-09-28,138,1.52,74,9.22,60,Refrescos y Bebidas,False,,2024-07-30,8.25,58.13,bajo
PRD001,Manzanas Fuji,frutas,2024-08-30,117,1.27,38,4.91,31,Frutas del Valle,False,,2024-07-30,3.64,81.88,bajo
PRD002,Leche Entera 1L,lacteos,2024-08-21,78,0.89,47,7.51,21,Lácteos La Pradera,True,0.73,2024-07-31,2.0,70.97,medio
PRD003,Espinaca Orgánica,verduras,2024-08-07,195,0.47,20,2.96,9,Verduras Naturales,False,,2024-07-29,1.1,86.24,alto
PRD004,Pollo Orgánico Pechuga,carnes,2024-08-12,61,4.5,16,1.97,15,Carnes Orgánicas,False,,2024-07-28,0.0,70.17,alto
PRD005,Pan Integral,panaderia,2024-08-04,144,0.9,39,5.49,4,Panadería La Esquina,False,,2024-07-31,20.86,58.49,bajo
PRD006,Jugo de Naranja 1L,bebidas,2024-09-01,193,2.12,55,8.31,31,Bebidas Naturales,True,1.76,2024-08-01,3.71,64.88,bajo
PRD007,Yogurt Natural 125g,lacteos,2024-08-19,67,0.64,57,8.59,20,Lácteos La Pradera,False,,2024-07-30,3.76,68.44,medio
PRD008,Manzanas Verde,frutas,2024-08-27,96,1.21,28,3.8,29,Frutas del Valle,False,,2024-07-29,4.4,74.19,bajo
PRD009,Cerveza Lager 330ml,bebidas,2024-10-01,285,1.4,73,9.55,62,Bebidas y Más,False,,2024-07-31,8.05,67.92,bajo
PRD010,Queso Cheddar 200g,lacteos,2024-08-16,46,3.1,9,0.91,20,Quesos Finos,False,,2024-07-27,4.34,57.76,medio
PRD011,Bananas Organic,frutas,2024-08-25,106,0.84,46,6.67,25,Frutas del Valle,False,,2024-07-31,3.67,72.38,bajo
PRD012,Refresco Cola 500ml,bebidas,2024-08-20,202,0.92,76,11.83,21,Bebidas y Más,True,0.96,2024-07-30,6.12,56.98,bajo
PRD013,Carne de Res Picada,carnes,2024-08-10,36,9.05,12,2.01,11,Carnes Premium,False,,2024-07-30,0.0,63.77,alto
PRD014,Pan Blanco 600g,panaderia,2024-08-03,140,1.12,33,5.32,3,Panadería La Esquina,False,,2024-07-31,23.93,52.8,bajo
PRD015,Naranja Valencia 1kg,frutas,2024-08-26,101,1.01,26,3.74,27,Frutas del Valle,False,,2024-07-30,3.98,78.72,bajo
PRD016,Agua Mineral 1.5L,bebidas,2024-09-05,271,1.43,86,12.58,36,Agua Pura,False,,2024-07-31,6.24,50.61,bajo
PRD017,Queso Parmesano 150g,lacteos,2024-08-18,59,4.72,8,1.16,19,Quesos Finos,False,,2024-07-30,3.65,64.54,medio
PRD018,Fresas 250g,frutas,2024-08-22,73,2.55,23,3.41,22,Fresas del Valle,True,2.04,2024-07-31,4.29,81.55,bajo
PRD019,Coca Cola 330ml,bebidas,2024-08-25,205,1.28,68,9.68,27,Bebidas y Más,False,,2024-07-29,5.5,51.39,bajo
PRD020,Jamón Cocido 200g,carnes,2024-08-15,87,3.5,21,3.17,16,Carnes y Embutidos,False,,2024-07-30,0.0,64.07,alto
PRD001,Manzana Fuji,frutas,2024-08-28,139,1.15,69,9.22,29,Frutas del Valle,False,,2024-07-30,4.17,80.05,bajo
PRD002,Leche Entera 1L,lacteos,2024-08-22,74,0.98,47,6.36,22,Lácteos la Granja,True,0.84,2024-07-31,4.3,68.42,bajo
PRD003,Brocoli Orgánico,verduras,2024-08-07,55,2.35,31,4.24,7,Verduras Veritas,False,,2024-07-31,2.16,74.51,medio
PRD004,Pechuga de Pollo,carnes,2024-08-15,42,5.08,21,2.74,17,Carnes Elite,False,,2024-07-29,0.0,65.99,alto
PRD005,Pan integral 500g,panaderia,2024-08-05,98,2.04,80,11.48,5,Panadería La Esquina,True,1.76,2024-07-31,23.69,56.56,bajo
PRD006,Jugo de Naranja 1L,bebidas,2024-08-20,192,2.76,150,21.78,20,Bebidas del Sol,False,,2024-07-31,7.64,97.36,bajo
PRD007,Yogurt Natural 150g,lacteos,2024-08-19,93,0.72,58,9.2,20,Dairy Fresh,False,,2024-07-30,4.33,76.59,bajo
PRD008,Filete de Res 500g,carnes,2024-08-13,30,11.57,9,1.49,16,Carnes Premium,False,,2024-07-28,0.0,61.36,alto
PRD009,Pan de Viena 6 unidades,panaderia,2024-08-04,46,3.47,64,9.55,4,Panadería La Moderna,False,,2024-07-31,23.2,45.56,bajo
PRD010,Agua Mineral 1.5L,bebidas,2024-08-27,167,0.55,112,15.83,29,Aguas Pura Vida,False,,2024-07-29,10.81,73.55,bajo
PRD011,Cerveza Artesanal 330ml,bebidas,2024-08-25,234,2.79,110,15.19,26,Cervezas Artesanales,False,,2024-07-30,6.27,78.43,medio
PRD012,Queso Gouda 200g,lacteos,2024-08-16,73,4.13,41,5.67,18,Quesos Finos,False,,2024-07-29,3.91,68.48,bajo
PRD013,Naranjas Mandarina 1kg,frutas,2024-08-23,130,1.61,77,11.28,24,Frutas del Valle,False,,2024-07-30,3.83,84.02,bajo
PRD014,Mermelada de Fresa 250g,panaderia,2024-08-26,40,2.73,24,3.9,27,Dulces y Mermeladas,False,,2024-07-30,21.47,55.33,bajo
PRD015,Plátanos Bananas 1kg,frutas,2024-08-20,153,1.26,85,13.19,20,Verduras Veritas,True,1.21,2024-07-31,3.66,86.13,bajo
PRD016,Refresco Cola 2L,bebidas,2024-09-05,130,1.95,86,10.93,37,Refrescos Mundo,False,,2024-07-30,7.33,89.35,bajo
PRD017,Yogurt de Coco 150g,lacteos,2024-08-18,72,1.0,57,8.03,20,Dairy Plus,False,,2024-07-29,3.79,75.95,bajo
PRD018,Hamburguesas de Res 250g,carnes,2024-08-14,32,6.07,13,2.01,17,Carnes Premium,False,,2024-07-28,0.0,54.12,alto
PRD019,Pan pita 6 unidades,panaderia,2024-08-04,42,2.43,58,8.68,4,Panadería La Moderna,False,,2024-07-31,21.14,47.21,bajo
PROD001,Manzanas Rojo,frutas,2024-08-15,119,1.09,52,7.34,16,Frutas del Valle,False,,2024-07-30,3.76,76.52,medio
PROD002,Leche Entera 1L,lacteos,2024-08-10,74,0.9,64,9.19,10,Lácteos ABC,True,0.79,2024-07-31,4.03,87.74,bajo
PROD003,Bananas Organic,frutas,2024-08-12,161,0.87,54,7.95,14,Tropical Fruits,False,,2024-07-29,5.43,85.63,medio
PROD004,Pechuga de Pollo,carnes,2024-08-05,38,4.64,32,4.02,5,Carne Viva,False,,2024-07-31,0.0,92.63,alto
PROD005,Queso Gouda 200g,lacteos,2024-08-20,58,2.52,48,6.17,21,Lácteos ABC,True,2.13,2024-07-30,3.81,80.77,bajo
PROD006,Jugo de Naranja 1L,bebidas,2024-08-18,93,1.14,57,7.51,20,Bebidas del Sol,False,,2024-07-29,8.18,71.86,bajo
PROD007,Pan Integral 500g,panaderia,2024-08-04,83,2.71,85,10.97,5,Panadería Central,False,,2024-07-30,20.1,51.94,alto
PROD008,Yogurt Griego 150g,lacteos,2024-08-16,64,1.42,40,5.72,16,Lácteos ABC,True,1.22,2024-07-31,4.07,81.95,bajo
PROD009,Agua Mineral 1.5L,bebidas,2024-09-01,194,0.51,144,22.63,35,Aguas Puras,False,,2024-07-28,10.36,46.08,bajo
PROD010,Carne de Res Molida,carnes,2024-08-07,35,5.42,25,3.25,7,Carnes Premium,False,,2024-07-31,2.07,81.25,alto
PROD011,Pasta Espagueti 500g,panaderia,2024-08-21,114,1.47,67,8.85,23,Deli Pasta,False,,2024-07-29,22.68,57.9,alto
PROD012,Refresco Cola 330ml,bebidas,2024-08-13,172,0.81,88,11.77,17,Bebidas del Sol,False,,2024-07-27,8.31,68.48,bajo
PROD013,Cerveza Artesanal 500ml,bebidas,2024-09-10,63,2.76,19,3.06,46,Cervecería Artesanal,False,,2024-07-26,12.47,57.27,medio
PROD014,Pan Dulce con Chocolate,panaderia,2024-08-03,45,2.85,49,6.77,3,Dulces del Cielo,False,,2024-07-31,18.75,69.92,alto
PROD015,Jamon Cocido 200g,carnes,2024-08-08,42,3.58,20,2.84,9,Carnes Premium,True,2.78,2024-07-30,1.09,89.45,alto
PROD016,Refresco Naranja 330ml,bebidas,2024-08-19,181,0.95,93,12.69,22,Bebidas del Sol,False,,2024-07-28,8.16,71.96,bajo
PROD017,Mantequilla 250g,lacteos,2024-08-17,55,2.88,37,5.43,19,Lácteos ABC,False,,2024-07-29,4.03,82.37,bajo
PROD018,Carne de Cerdo 1kg,carnes,2024-08-09,23,6.93,14,1.96,10,Carnes del Sur,False,,2024-07-30,1.93,89.85,alto
PROD019,Chocolate oscuro 100g,panaderia,2024-08-25,66,1.8,42,6.19,25,Dulces del Cielo,False,,2024-07-31,20.84,67.21,alto
PROD020,Agua con Gas 600ml,bebidas,2024-08-22,145,0.92,85,12.02,25,Aguas Puras,False,,2024-07-28,8.43,61.6,bajo
P1001,Manzanas Fuji,frutas,2024-08-20,114,1.16,74,12.04,21,AgroFruit Co.,False,,2024-07-30,4.31,70.61,bajo
P1002,Leche Entera,lacteos,2024-08-15,192,0.83,141,22.2,15,DairyBest Ltd.,True,0.73,2024-07-31,3.73,82.18,medio
P1003,Broccoli Orgánico,verduras,2024-08-12,74,2.54,29,4.64,14,Green Farms,False,,2024-07-29,0.9,77.45,alto
P1004,Filete de Pollo,carnes,2024-08-10,45,5.93,42,6.29,10,Carnes Premium,True,4.73,2024-07-31,0.0,64.13,alto
P1005,Pan Integral,panaderia,2024-08-25,165,1.03,153,23.45,26,BakeWorld,False,,2024-07-30,23.5,45.12,bajo
P1006,Jugo de Naranja,bebidas,2024-08-18,88,1.95,64,9.3,21,OrangeWorld,False,,2024-07-28,7.22,84.96,medio
P1007,Yogurt Natural,lacteos,2024-08-14,150,0.68,122,19.08,15,YogurtCo,True,0.51,2024-07-30,4.32,82.43,medio
